IdParada,IdCarrera,IdPiloto,Parada_Nro,Vuelta_Nro,Tiempo,Duracion(ms)
735,852,13,2,30,15:04:43,21856
736,852,808,2,30,15:04:45,21979
737,852,814,2,30,15:05:01,21350
738,852,17,2,31,15:06:19,20947
739,852,16,2,31,15:06:38,20983
740,852,30,3,31,15:06:39,21319
741,852,22,2,31,15:06:56,21478
742,852,15,2,31,15:07:16,21484
743,852,18,3,32,15:08:15,21640
744,852,13,3,32,15:08:49,21485
745,852,5,3,33,15:11:16,22306
746,852,10,4,35,15:15:37,21721
747,852,816,2,36,15:17:29,22114
748,852,22,3,40,15:24:23,47753
749,853,155,1,1,14:05:42,27550
750,853,22,1,1,14:06:43,29157
751,853,811,1,2,14:08:02,22534
752,853,817,1,1,14:08:50,1004718
753,853,15,1,5,14:13:34,30391
754,853,814,1,13,14:25:33,21870
755,853,30,1,16,14:29:42,22709
756,853,67,1,16,14:30:10,24234
757,853,18,1,17,14:31:10,21660
758,853,1,1,18,14:32:41,22083
759,853,155,2,18,14:33:12,22939
760,853,4,1,19,14:34:04,22539
761,853,813,1,19,14:34:39,23063
762,853,811,2,19,14:34:43,23145
763,853,20,1,20,14:35:21,22124
764,853,153,1,20,14:36:08,21988
765,853,10,1,20,14:36:42,25147
766,853,13,1,21,14:37:20,21821
767,853,5,1,21,14:38:01,23298
768,853,15,2,24,14:43:14,23420
769,853,814,2,31,14:52:56,23069
770,853,22,2,32,14:54:59,23414
771,853,18,2,33,14:55:00,22095
772,853,817,2,20,14:55:30,30777
773,853,4,2,34,14:56:26,21989
774,853,1,2,34,14:56:36,21876
775,853,20,2,35,14:57:38,21378
776,853,5,2,35,14:59:46,22611
777,853,30,2,37,15:01:01,22014
778,853,813,2,37,15:02:04,22614
779,853,10,2,38,15:04:43,22784
780,853,67,2,40,15:06:23,24086
781,853,811,3,40,15:06:27,22273
782,853,13,2,41,15:07:06,22148
783,853,153,2,41,15:07:43,22279
784,854,817,1,1,20:06:48,44170
785,854,3,1,9,20:21:25,29549
786,854,4,1,10,20:23:15,30621
787,854,30,1,10,20:23:27,29610
788,854,811,1,10,20:23:47,35398
789,854,13,1,11,20:25:14,30290
790,854,1,1,11,20:25:15,30142
791,854,16,1,11,20:25:25,30718
792,854,813,1,11,20:25:39,30888
793,854,67,1,11,20:25:50,32827
794,854,5,1,11,20:25:56,32202
795,854,811,2,11,20:26:39,36856
796,854,17,1,12,20:27:10,30462
797,854,22,1,12,20:27:40,30456
798,854,13,2,12,20:28:04,32351
799,854,1,2,13,20:29:39,33456
800,854,24,1,13,20:30:31,34329
801,854,20,1,14,20:30:38,30023
802,854,18,1,14,20:30:49,30169
803,854,815,1,15,20:33:28,30810
804,854,1,3,15,20:34:04,24342
805,854,155,1,16,20:35:49,30464
806,854,15,1,16,20:36:05,31048
807,854,808,1,16,20:36:09,30807
808,854,817,2,15,20:36:19,34782
809,854,816,1,16,20:36:22,31763
810,854,153,1,17,20:38:05,30948
811,854,814,1,19,20:41:08,30704
812,854,15,2,19,20:43:14,33317
813,854,3,2,22,20:47:06,29417
814,854,30,2,24,20:51:04,29473
815,854,13,3,24,20:51:44,30478
816,854,153,2,24,20:52:14,24299
817,854,4,2,25,20:52:35,30387
818,854,813,2,25,20:53:37,30187
819,854,5,2,26,20:56:11,31621
820,854,24,2,26,20:57:30,32122
821,854,17,2,29,21:00:16,31204
822,854,816,2,28,21:00:59,31592
823,854,814,2,29,21:01:05,29764
824,854,16,2,29,21:01:11,33418
825,854,3,3,29,21:01:12,30261
826,854,815,2,29,21:01:17,33344
827,854,817,3,27,21:01:25,33058
828,854,811,3,28,21:01:27,30832
829,854,1,4,29,21:01:31,30706
830,854,20,2,30,21:01:48,30809
831,854,155,2,29,21:01:59,31602
832,854,18,2,30,21:02:11,29921
833,854,808,2,29,21:02:43,30625
834,854,22,2,30,21:04:10,30544
835,854,67,2,31,21:06:25,31394
836,854,153,3,35,21:16:28,31836
837,854,155,3,40,21:25:43,24715
838,854,13,4,41,21:26:06,30983
839,854,813,3,45,21:33:51,30477
840,854,15,3,44,21:36:23,31168
841,854,17,3,47,21:36:42,30413
842,854,24,3,45,21:38:30,31687
843,854,18,3,48,21:38:31,30305
844,854,1,5,48,21:39:06,29876
845,854,5,3,47,21:40:09,31207
846,854,20,3,49,21:40:10,30796
847,854,808,3,47,21:40:13,30485
848,854,4,3,49,21:40:46,29972
849,854,67,3,49,21:41:40,32739
850,854,24,4,46,21:41:47,42920
851,854,811,4,48,21:42:01,30987
852,854,155,4,53,21:51:26,30869
853,855,1,1,8,15:17:14,21091
854,855,16,1,8,15:17:26,21511
855,855,24,1,8,15:18:13,28244
856,855,20,1,9,15:18:49,22374
857,855,30,1,9,15:19:04,20667
858,855,18,1,10,15:20:34,21094
859,855,4,1,10,15:20:34,21147
860,855,17,1,10,15:20:39,21820
861,855,814,1,10,15:20:50,21964
862,855,155,1,10,15:20:59,24263
863,855,5,1,10,15:21:10,21412
864,855,13,1,11,15:22:19,21313
865,855,67,1,11,15:22:41,21849
866,855,15,1,11,15:22:59,21636
867,855,817,1,11,15:23:13,23723
868,855,22,1,12,15:24:26,22130
869,855,3,1,12,15:24:36,20575
870,855,10,1,12,15:24:57,25563
871,855,816,1,13,15:26:41,23013
872,855,811,1,15,15:29:45,25927
873,855,813,1,16,15:31:31,21339
874,855,153,1,17,15:33:17,21792
875,855,808,1,18,15:34:39,21304
876,855,20,2,19,15:35:48,21596
877,855,17,2,19,15:35:57,21369
878,855,18,2,20,15:37:28,20713
879,855,10,2,19,15:37:30,21726
880,855,815,1,20,15:38:10,21655
881,855,4,2,21,15:39:11,21319
882,855,1,2,21,15:39:19,22821
883,855,13,2,22,15:41:00,21214
884,855,5,2,22,15:42:00,21519
885,855,817,2,22,15:42:48,23172
886,855,16,2,23,15:43:10,21337
887,855,816,2,23,15:44:26,22258
888,855,30,2,24,15:44:52,22570
889,855,814,2,24,15:45:11,21964
890,855,155,2,24,15:45:21,22299
891,855,22,2,24,15:45:22,22736
892,855,3,2,24,15:45:23,20665
893,855,24,2,23,15:45:48,24716
894,855,15,2,24,15:46:04,22233
895,855,813,2,25,15:47:52,21075
896,855,20,3,33,16:01:45,21705
897,855,17,3,34,16:03:28,21455
898,855,1,3,35,16:05:09,21292
899,855,814,3,35,16:05:21,21553
900,855,811,2,35,16:05:42,22466
901,855,18,3,36,16:06:38,20998
902,855,13,3,36,16:06:46,21100
903,855,153,2,36,16:07:16,22584
904,855,24,3,35,16:07:51,22631
905,855,4,3,37,16:08:19,20731
906,855,815,2,37,16:08:38,24461
907,855,16,3,37,16:08:44,21839
908,855,22,3,37,16:08:54,21890
909,855,5,3,37,16:09:04,22532
910,855,10,3,36,16:09:24,22877
911,855,15,3,38,16:10:48,22156
912,855,816,3,37,16:11:06,24269
913,855,808,2,39,16:12:09,20832
914,855,817,3,38,16:12:53,22910
915,855,30,3,41,16:15:04,20879
916,855,3,3,41,16:15:25,20809
917,855,813,3,41,16:15:38,21012
918,856,24,1,1,15:05:51,26379
919,856,155,1,10,15:21:45,21623
920,856,22,1,10,15:21:47,21722
921,856,814,1,11,15:23:25,22075
922,856,15,1,12,15:25:30,22441
923,856,18,1,13,15:26:42,20766
924,856,3,1,13,15:26:43,20091
925,856,811,1,13,15:27:10,21163
926,856,5,1,13,15:27:13,21951
927,856,17,1,14,15:28:23,20828
928,856,13,1,14,15:28:28,23642
929,856,808,1,14,15:28:33,21478
930,856,30,1,14,15:28:35,20238
931,856,67,1,14,15:28:48,22098
932,856,1,1,15,15:30:01,20846
933,856,4,1,15,15:30:19,20978
934,856,20,1,16,15:31:42,19985
935,856,16,1,16,15:32:24,24820
936,856,813,1,16,15:32:31,21569
937,856,815,1,16,15:32:32,21225
938,856,10,1,16,15:33:19,22533
939,856,817,1,16,15:33:22,23196
940,856,816,1,16,15:33:28,26905
941,856,153,1,17,15:34:24,22301
942,856,24,2,16,15:34:32,23544
943,856,813,2,22,15:45:44,13984
944,856,155,2,24,15:49:22,25578
945,856,3,2,27,15:54:18,20772
946,856,813,3,28,15:56:30,22035
947,856,811,2,30,15:59:48,21893
948,856,814,2,31,16:01:23,21060
949,856,22,2,31,16:01:32,22347
950,856,1,2,33,16:04:21,20584
951,856,17,2,33,16:04:22,20800
952,856,20,2,34,16:05:58,20170
953,856,18,2,34,16:06:08,20758
954,856,13,2,34,16:06:13,21080
955,856,16,2,35,16:08:18,21916
956,856,67,2,36,16:10:01,21992
957,856,815,2,36,16:10:09,21385
958,856,15,2,36,16:10:35,22851
959,856,4,2,37,16:11:21,20639
960,856,153,2,37,16:11:31,22325
961,856,5,2,38,16:13:56,22669
962,856,816,2,38,16:14:40,22412
963,856,24,3,38,16:16:35,22092
964,856,10,2,41,16:19:51,22481
965,856,817,2,41,16:19:54,22115
966,856,155,3,42,16:21:02,21472
967,856,815,3,53,16:39:58,21971
968,857,815,1,1,15:05:16,22676
969,857,10,1,1,15:05:23,27378
970,857,22,1,1,15:05:36,33650
971,857,15,1,1,15:06:37,40734
972,857,814,1,2,15:06:50,21525
973,857,808,1,3,15:08:27,27137
974,857,16,1,15,15:27:09,21424
975,857,17,1,16,15:28:08,21392
976,857,4,1,16,15:28:09,21873
977,857,1,1,16,15:28:14,22530
978,857,153,1,16,15:28:37,22856
979,857,13,1,17,15:29:43,21848
980,857,3,1,17,15:29:56,21149
981,857,18,1,18,15:31:05,21092
982,857,30,1,18,15:31:35,20893
983,857,67,1,18,15:31:43,22579
984,857,20,1,19,15:32:31,21415
985,857,814,2,19,15:33:45,24150
986,857,5,1,21,15:36:36,22226
987,857,811,1,22,15:38:07,22144
988,857,39,1,22,15:38:47,24046
989,857,816,1,22,15:38:52,22687
990,857,1,2,24,15:40:48,27193
991,857,817,1,25,15:43:17,25074
992,857,15,2,27,15:49:31,22894
993,857,13,2,30,15:49:55,14919
994,857,13,3,31,15:51:40,27619
995,857,817,2,32,15:54:51,42529
996,857,808,2,33,15:55:13,22519
997,857,815,2,34,15:56:37,24789
998,857,16,2,35,15:58:06,21977
999,857,22,2,35,15:59:21,22339
1000,857,17,2,37,16:00:03,21240
1001,857,4,2,39,16:03:03,21755
1002,857,814,3,39,16:04:47,20984
1003,857,5,2,41,16:07:49,22001
1004,857,3,2,45,16:12:29,22978
1005,857,1,3,45,16:12:44,22172
1006,857,18,2,46,16:13:11,21838
1007,857,153,2,46,16:14:27,23084
1008,857,20,2,47,16:14:36,21449
1009,857,30,2,50,16:19:55,21482
1010,857,39,2,50,16:23:00,23605
1011,857,811,2,56,16:30:01,21723
1012,857,816,2,55,16:30:49,22472
1013,857,15,3,54,16:32:20,24150
1014,857,817,3,56,16:32:48,28474
1015,858,811,1,1,17:05:36,20882
1016,858,815,1,2,17:07:22,24654
1017,858,155,1,5,17:13:02,19833
1018,858,13,1,15,17:30:30,20471
1019,858,153,1,15,17:31:05,43574
1020,858,1,1,16,17:32:01,19439
1021,858,4,1,16,17:32:03,20211
1022,858,18,1,16,17:32:14,20908
1023,858,16,1,16,17:32:35,20356
1024,858,30,1,16,17:32:36,19660
1025,858,5,1,16,17:33:01,21146
1026,858,17,1,17,17:34:01,25182
1027,858,3,1,17,17:34:12,19785
1028,858,15,1,17,17:35:11,20824
1029,858,808,1,18,17:36:34,20738
1030,858,22,1,18,17:36:43,24219
1031,858,817,1,18,17:37:20,21693
1032,858,811,2,20,17:40:33,20330
1033,858,24,1,24,17:48:28,21247
1034,858,813,1,25,17:49:31,20201
1035,858,10,1,25,17:50:06,21792
1036,858,814,1,27,17:52:50,20216
1037,858,815,2,27,17:53:09,19979
1038,858,813,2,30,17:58:49,12897
1039,858,155,2,33,18:03:42,23108
1040,858,22,2,34,18:05:35,20534
1041,858,17,2,35,18:06:07,20000
1042,858,153,2,34,18:06:16,21363
1043,858,18,2,36,18:07:45,20301
1044,858,16,2,36,18:08:17,20614
1045,858,811,3,36,18:09:34,12959
1046,858,808,2,38,18:12:53,19968
1047,858,1,2,40,18:14:22,19350
1048,858,5,2,39,18:14:52,20652
1049,858,13,2,40,18:14:54,20035
1050,858,30,2,42,18:18:51,20638
1051,858,817,2,41,18:19:37,23192
1052,858,4,2,43,18:19:38,21314
1053,858,15,2,42,18:20:55,20791
1054,858,10,2,44,18:24:59,20561
1055,858,3,2,48,18:29:04,19907
1056,858,17,3,54,18:39:14,19525
1057,859,30,1,10,14:17:19,25481
1058,859,811,1,12,14:19:18,21900
1059,859,808,1,13,14:20:39,21169
1060,859,16,1,14,14:21:51,21097
1061,859,18,1,15,14:22:58,22005
1062,859,4,1,16,14:24:15,20773
1063,859,1,1,16,14:24:18,21099
1064,859,3,1,16,14:24:30,20773
1065,859,22,1,16,14:24:50,21537
1066,859,20,1,17,14:25:24,20927
1067,859,814,1,17,14:25:58,20745
1068,859,813,1,17,14:26:13,21561
1069,859,5,1,17,14:26:16,22854
1070,859,17,1,18,14:26:46,20755
1071,859,811,2,18,14:27:37,14029
1072,859,67,1,19,14:28:43,22417
1073,859,815,1,20,14:30:05,22221
1074,859,816,1,20,14:30:42,21859
1075,859,817,1,20,14:30:47,23473
1076,859,13,1,21,14:30:57,21696
1077,859,155,1,21,14:31:18,25117
1078,859,153,1,21,14:31:26,22773
1079,859,24,1,21,14:32:06,22666
1080,859,10,1,21,14:32:08,22452
1081,859,15,1,22,14:33:08,22616
1082,859,811,3,28,14:41:14,23289
1083,859,808,2,30,14:43:17,23102
1084,859,18,2,31,14:44:05,21038
1085,859,16,2,31,14:44:24,20900
1086,859,5,2,31,14:45:14,22013
1087,859,1,2,33,14:46:43,20396
1088,859,30,2,32,14:46:47,20782
1089,859,22,2,34,14:48:56,22590
1090,859,4,2,35,14:49:11,20664
1091,859,17,2,38,14:52:52,20990
1092,859,20,2,39,14:54:13,20652
1093,859,814,2,40,14:56:27,21767
1094,859,3,2,42,14:58:56,20658
1095,859,67,2,42,14:59:19,22461
1096,859,816,2,41,14:59:31,23542
1097,859,817,2,41,14:59:46,22904
1098,859,15,2,42,15:00:23,21555
1099,859,155,2,43,15:00:26,21231
1100,859,1,3,44,15:01:16,20681
1101,859,815,2,44,15:02:10,21337
1102,859,13,2,45,15:02:33,21053
1103,859,16,3,45,15:02:49,21138
1104,859,808,3,45,15:03:14,21781
1105,859,24,2,45,15:05:02,22996
1106,859,153,2,48,15:07:11,21855
1107,859,811,4,48,15:08:23,22128
1108,859,5,3,49,15:09:19,21478
1109,859,18,3,52,15:11:27,21583
1110,859,30,3,51,15:11:49,21373
1111,859,4,3,54,15:13:55,20752
1112,859,22,3,53,15:14:17,21638
1113,859,17,3,58,15:18:40,20781
1114,859,20,3,59,15:20:05,22094
1115,860,811,1,1,17:05:23,24599
1116,860,817,1,1,17:05:35,32319
1117,860,13,1,11,17:21:08,22313
1118,860,3,1,12,17:22:31,23203
1119,860,4,1,13,17:24:04,22035
1120,860,155,1,13,17:24:20,25346
1121,860,814,1,13,17:24:21,24933
1122,860,17,1,14,17:25:41,23302
1123,860,5,1,14,17:26:12,24397
1124,860,18,1,16,17:28:30,23275
1125,860,20,1,16,17:28:41,24256
1126,860,813,1,16,17:28:53,23427
1127,860,1,1,17,17:30:12,22862
1128,860,808,1,18,17:32:32,24579
1129,860,8,1,19,17:33:43,24881
1130,860,818,1,19,17:33:54,23203
1131,860,10,1,20,17:36:09,26322
1132,860,819,1,21,17:37:59,25303
1133,860,817,2,22,17:39:23,23257
1134,860,815,1,24,17:41:45,23882
1135,860,13,2,28,17:48:15,22528
1136,860,811,2,30,17:51:46,23777
1137,860,3,2,31,17:52:34,23017
1138,860,814,2,33,17:55:58,24579
1139,860,4,2,34,17:57:06,21910
1140,860,5,2,34,17:58:11,24580
1141,860,18,2,36,17:59:44,22837
1142,860,1,2,36,17:59:54,23464
1143,860,155,2,36,18:00:33,24162
1144,860,819,2,35,18:01:35,48984
1145,860,20,2,37,18:01:36,24131
1146,860,17,2,37,18:01:58,22915
1147,860,813,2,37,18:02:03,23166
1148,860,8,2,37,18:02:13,23310
1149,860,818,2,37,18:02:41,23569
1150,860,10,2,36,18:02:46,25046
1151,860,13,3,37,18:03:05,22103
1152,860,5,3,37,18:04:32,28888
1153,860,817,3,38,18:05:15,24348
1154,860,811,3,47,18:22:20,30888
1155,860,819,3,51,18:30:07,17088
1156,861,815,1,1,16:05:39,25671
1157,861,811,1,1,16:06:01,31006
1158,861,814,1,2,16:07:52,23988
1159,861,13,1,3,16:10:03,24034
1160,861,10,1,3,16:10:14,25096
1161,861,819,1,3,16:10:20,29317
1162,861,18,1,4,16:12:01,24305
1163,861,4,1,4,16:12:09,24653
1164,861,807,1,4,16:12:17,23856
1165,861,817,1,4,16:12:26,25470
1166,861,808,1,4,16:12:28,24718
1167,861,5,1,4,16:12:30,32670
1168,861,1,1,5,16:14:12,24271
1169,861,17,1,5,16:14:20,24569
1170,861,20,1,5,16:14:27,25658
1171,861,3,1,5,16:14:31,25600
1172,861,813,1,5,16:14:32,25535
1173,861,8,1,5,16:14:36,27602
1174,861,155,1,5,16:14:39,28122
1175,861,30,1,5,16:14:40,24831
1176,861,811,2,7,16:20:17,26269
1177,861,18,2,13,17:26:27,25922
1178,861,3,2,13,17:26:30,25199
1179,861,8,2,13,17:26:32,24927
1180,861,155,2,13,17:26:34,26255
1181,861,37,1,13,17:26:36,15684
1182,861,808,2,13,17:26:37,29359
1183,861,10,2,13,17:26:37,25660
1184,861,811,3,13,17:26:38,24980
1185,861,1,2,14,17:28:30,27961
1186,861,4,2,14,17:28:34,22864
1187,861,17,2,14,17:28:36,26337
1188,861,13,2,14,17:28:39,24420
1189,861,814,2,14,17:28:42,22856
1190,861,813,2,14,17:28:42,21621
1191,861,30,2,14,17:28:43,24094
1192,861,817,2,14,17:28:45,24539
1193,861,5,2,14,17:28:46,25130
1194,861,815,2,15,17:30:37,24520
1195,861,20,2,15,17:30:43,24057
1196,861,818,1,15,17:30:48,24216
1197,861,807,2,15,17:30:50,23549
1198,861,819,2,15,17:31:03,36542
1199,861,39,1,15,17:31:07,36876
1200,861,18,3,15,17:31:07,36517
1201,861,813,3,15,17:31:11,23974
1202,861,37,2,16,17:33:35,38887
1203,861,5,3,23,17:48:07,34109
1204,861,18,4,24,17:50:04,23509
1205,861,817,3,25,17:51:55,22610
1206,861,3,3,26,17:53:46,23050
1207,861,13,3,27,17:55:53,23130
1208,861,817,4,37,18:16:06,23648
1209,861,39,2,37,18:18:02,27700
1210,861,13,4,38,18:18:08,26934
1211,861,5,4,38,18:18:52,23782
1212,861,17,3,39,18:19:05,23195
1213,861,814,3,39,18:19:15,22175
1214,861,811,4,39,18:19:18,23824
1215,861,30,3,39,18:19:33,22163
1216,861,813,4,39,18:19:34,23409
1217,861,3,4,39,18:19:47,23231
1218,861,18,5,39,18:19:49,23477
1219,861,808,3,39,18:20:00,30335
1220,861,10,3,39,18:20:20,25390
1221,861,4,3,40,18:20:25,22534
1222,861,819,3,39,18:20:48,32224
1223,861,20,3,40,18:20:50,22998
1224,861,8,3,40,18:20:58,25041
1225,861,818,2,40,18:21:12,23343
1226,861,807,3,40,18:21:13,23358
1227,861,155,3,40,18:21:24,23662
1228,861,37,3,39,18:22:06,28483
1229,861,815,3,41,18:22:19,24543
1230,861,1,3,41,18:22:31,26338
1231,861,20,4,47,18:33:40,25884
1232,862,4,2,27,15:50:50,20136
1233,862,8,2,28,15:52:32,21494
1234,862,818,2,28,15:53:07,23623
1235,862,5,2,28,15:53:24,22606
1236,862,811,2,29,15:54:32,21323
1237,862,808,2,29,15:55:09,22007
1238,862,807,2,30,15:56:37,21027
1239,862,5,3,29,15:57:39,37748
1240,862,20,2,31,15:57:50,21146
1241,862,154,2,32,15:59:28,25835
1242,862,37,2,31,15:59:35,23488
1243,862,814,2,32,15:59:44,21006
1244,862,813,2,33,16:01:26,21229
1245,862,817,2,33,16:01:52,22318
1246,862,39,2,32,16:01:55,23151
1247,862,3,2,34,16:02:40,20645
1248,862,17,3,34,16:03:03,20471
1249,862,815,2,35,16:04:47,22565
1250,862,10,2,36,16:07:41,21515
1251,862,819,2,37,16:09:27,23579
1252,862,1,3,38,16:09:51,20177
1253,862,4,3,38,16:09:52,20024
1254,862,155,3,38,16:10:03,21795
1255,862,18,3,39,16:11:21,26618
1256,862,13,2,41,16:15:10,20051
1257,862,818,3,41,16:15:32,22531
1258,862,819,3,48,16:28:45,13981
1259,862,17,1,6,15:14:20,20474
1260,862,155,1,9,15:19:30,21551
1261,862,20,1,9,15:19:39,21449
1262,862,807,1,9,15:19:47,32407
1263,862,8,1,10,15:21:12,21433
1264,862,1,1,10,15:21:13,20903
1265,862,808,1,10,15:21:40,21851
1266,862,18,1,11,15:22:56,20563
1267,862,154,1,11,15:23:04,21184
1268,862,814,1,11,15:23:08,20387
1269,862,813,1,11,15:23:09,21569
1270,862,818,1,11,15:23:22,22835
1271,862,30,1,12,15:24:39,21746
1272,862,4,1,12,15:24:44,20296
1273,862,811,1,12,15:24:49,21184
1274,862,5,1,12,15:25:06,22713
1275,862,3,1,13,15:26:17,21113
1276,862,815,1,16,15:31:38,23009
1277,862,39,1,16,15:32:47,24937
1278,862,817,1,17,15:33:56,21884
1279,862,37,1,17,15:34:24,23634
1280,862,13,1,18,15:35:14,20250
1281,862,10,1,18,15:35:58,21327
1282,862,819,1,19,15:37:45,22306
1283,862,17,2,21,15:40:30,20377
1284,862,1,2,22,15:42:10,20691
1285,862,18,2,24,15:45:32,20474
1286,862,155,2,25,15:47:30,21012
1287,863,5,1,1,15:05:40,25047
1288,863,817,1,7,15:15:42,25829
1289,863,18,1,8,15:17:12,23016
1290,863,13,1,8,15:17:14,23557
1291,863,3,1,8,15:17:15,22228
1292,863,1,1,9,15:18:49,28341
1293,863,17,1,9,15:18:50,22236
1294,863,4,1,9,15:18:53,22094
1295,863,815,1,9,15:19:00,23408
1296,863,811,1,9,15:19:03,23405
1297,863,30,1,9,15:19:05,21979
1298,863,807,1,9,15:19:08,22413
1299,863,37,1,9,15:19:27,24241
1300,863,154,1,10,15:20:26,23246
1301,863,818,1,10,15:20:50,22763
1302,863,808,1,10,15:20:55,23411
1303,863,10,1,10,15:21:10,23423
1304,863,39,1,10,15:21:21,25896
1305,863,20,1,11,15:22:02,22017
1306,863,8,1,11,15:22:13,22412
1307,863,813,1,11,15:22:27,22868
1308,863,819,1,12,15:24:32,24020
1309,863,5,2,13,15:26:27,23323
1310,863,814,1,14,15:27:28,22069
1311,863,155,1,14,15:27:35,22758
1312,863,807,2,19,15:36:18,22446
1313,863,815,2,21,15:39:34,23428
1314,863,39,2,21,15:40:50,25204
1315,863,18,2,22,15:41:03,22270
1316,863,3,2,22,15:41:09,22903
1317,863,13,2,22,15:41:13,21963
1318,863,37,2,22,15:42:24,23420
1319,863,17,2,23,15:42:40,22649
1320,863,1,2,23,15:42:46,30622
1321,863,4,2,23,15:42:48,23449
1322,863,813,2,23,15:42:55,22330
1323,863,30,2,23,15:43:00,22105
1324,863,808,2,23,15:43:18,23421
1325,863,817,2,23,15:43:21,22295
1326,863,10,2,23,15:43:55,29648
1327,863,8,2,24,15:44:08,22362
1328,863,811,2,24,15:44:50,22310
1329,863,20,2,25,15:45:43,22717
1330,863,154,2,25,15:45:51,22896
1331,863,818,2,25,15:46:40,23353
1332,863,5,3,25,15:47:05,23639
1333,863,155,2,31,15:56:31,25590
1334,863,814,2,33,15:59:46,22483
1335,863,39,3,32,16:00:15,26417
1336,863,3,3,36,16:04:47,21888
1337,863,1,3,36,16:04:54,23696
1338,863,807,3,36,16:05:05,22560
1339,863,18,3,37,16:06:26,22616
1340,863,4,3,37,16:06:29,23207
1341,863,815,3,37,16:06:37,22924
1342,863,30,3,37,16:06:38,22192
1343,863,13,3,38,16:08:13,21938
1344,863,811,3,38,16:08:29,22796
1345,863,817,3,38,16:08:50,22495
1346,863,5,4,38,16:09:08,23173
1347,863,20,3,39,16:09:10,21800
1348,863,8,3,39,16:09:12,22597
1349,863,17,3,39,16:09:31,21705
1350,863,10,3,38,16:10:20,22933
1351,863,808,3,39,16:10:35,23167
1352,863,37,3,38,16:10:38,24520
1353,863,154,3,40,16:10:56,22763
1354,863,818,3,40,16:12:03,22241
1355,863,39,4,45,16:22:48,24317
1356,863,155,3,50,16:28:31,24674
1357,863,18,4,53,16:33:05,23943
1358,864,815,1,1,14:05:24,21864
1359,864,17,1,6,14:12:45,20119
1360,864,20,1,7,14:14:11,19745
1361,864,155,1,8,14:15:44,22260
1362,864,3,1,9,14:17:10,20502
1363,864,18,1,9,14:17:14,20333
1364,864,814,1,9,14:17:22,19987
1365,864,4,1,10,14:18:30,19456
1366,864,154,1,10,14:18:42,20223
1367,864,30,1,10,14:18:44,20113
1368,864,818,1,10,14:18:52,20388
1369,864,13,1,10,14:18:53,20130
1370,864,807,1,10,14:18:56,20521
1371,864,808,1,10,14:19:03,24856
1372,864,37,1,10,14:19:19,22275
1373,864,813,1,11,14:20:01,20620
1374,864,8,1,11,14:20:05,19777
1375,864,817,1,11,14:20:29,21101
1376,864,39,1,11,14:20:59,21518
1377,864,5,1,13,14:23:37,21290
1378,864,1,1,14,14:24:59,21963
1379,864,10,1,14,14:25:27,21082
1380,864,819,1,15,14:27:06,20936
1381,864,17,2,17,14:29:54,24864
1382,864,815,2,17,14:30:09,21055
1383,864,807,2,19,14:32:55,20558
1384,864,37,2,19,14:33:43,22135
1385,864,3,2,22,14:37:13,20059
1386,864,39,2,22,14:38:37,22515
1387,864,814,2,23,14:38:57,21680
1388,864,818,2,23,14:38:58,22645
1389,864,813,2,24,14:39:46,20218
1390,864,18,2,25,14:41:49,21061
1391,864,817,2,25,14:42:02,20114
1392,864,4,2,26,14:42:46,20028
1393,864,154,2,26,14:43:10,21215
1394,864,155,2,26,14:43:23,20381
1395,864,10,2,26,14:44:13,20902
1396,864,8,2,27,14:44:27,21301
1397,864,20,2,27,14:44:46,19624
1398,864,5,2,27,14:45:19,22566
1399,864,819,2,27,14:45:53,21338
1400,864,13,2,28,14:46:33,13259
1401,864,808,2,28,14:47:06,23072
1402,864,13,3,29,14:48:17,19699
1403,864,20,3,30,14:49:35,13335
1404,864,1,2,35,14:57:08,19980
1405,864,37,3,35,14:59:17,21543
1406,864,815,3,37,15:00:35,28531
1407,864,18,3,38,15:01:44,19888
1408,864,807,3,39,15:03:27,20515
1409,864,817,3,39,15:03:31,20059
1410,864,3,3,40,15:04:39,20197
1411,864,17,3,40,15:05:00,20129
1412,864,818,3,40,15:05:04,20460
1413,864,813,3,41,15:05:16,22829
1414,864,155,3,41,15:06:09,21311
1415,864,20,4,42,15:07:43,26143
1416,864,814,3,42,15:08:07,19867
1417,864,4,3,44,15:09:47,20105
1418,864,5,3,43,15:10:04,21275
1419,864,808,3,44,15:11:45,21817
1420,864,13,4,45,15:12:32,22645
1421,864,8,3,48,15:16:02,20073
1422,864,10,3,47,15:16:42,20669
1423,864,154,3,51,15:20:41,21035
1424,864,37,4,51,15:24:24,21471
1425,865,155,1,1,14:04:47,28390
1426,865,808,1,3,14:08:18,39391
1427,865,818,1,17,14:27:24,26063
1428,865,3,1,27,14:40:15,24874
1429,865,17,1,29,14:42:54,25566
1430,865,1,1,29,14:43:03,25748
1431,865,8,1,29,14:43:28,26380
1432,865,807,1,29,14:43:29,26447
1433,865,811,1,29,14:43:29,26410
1434,865,39,1,29,14:44:09,27306
1435,865,4,1,30,14:44:22,25220
1436,865,5,1,30,14:44:53,26066
